time	leftRight	frontBack	up	angular
2016-03-31 12:29:30.905	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.910	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.915	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.920	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.925	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.930	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.935	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.940	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.945	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.950	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.955	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.960	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.965	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.970	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.975	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.980	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.985	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.990	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.995	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.000	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.005	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.010	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.015	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.020	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.025	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.030	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.035	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.040	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.045	0.0	-0.25	0.0	0.0
2016-03-31 12:29:31.050	0.0	-0.25	0.0	0.0
