	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
161	0.0	0.0	-0.25	-871.0185185185185	915.8519306723788	-2363.0	6.736997790910579e-14	8982.146959385602	-408.6296296296296	1038.602003697782	-2060.9999999999995	2.6947991163642317e-13	7938.424465849631	5457.333333333333	434.5090034442026	6284.0	-3.3684988954552896e-14	39736.13901727243
162	0.0	0.0	-0.25	1231.94	257.18914518307344	651.0	0.0	8875.09549244401	1991.52	193.77535859855865	1453.9999999999998	9.094947017729283e-15	14073.767228428926	4132.42	351.93187352099835	4699.999999999999	3.637978807091713e-14	28947.32379685556
163	0.0	0.0	-0.25	1669.673076923077	60.76205836446287	1620.0	-8.745141363201234e-15	11938.744113180415	1718.5961538461538	269.8646569340457	2099.0000000000005	0.0	12367.982131293691	2615.653846153846	479.05896877329224	3410.0	-6.996113090560987e-14	18869.85193370631
164	0.0	0.0	-0.25	1387.0980392156862	233.3931510077616	1548.9999999999998	3.566645889305601e-14	9924.957380261138	754.0980392156863	305.3864960291133	1264.9999999999998	-1.7833229446528004e-14	5670.7969457563895	507.6666666666667	724.79248326045	1676.0000000000002	2.1399875335833605e-13	6093.156242867894
165	0.0	0.0	-0.25	215.7962962962963	251.35097047087956	799.9999999999998	-8.421247238638224e-14	2299.1844206152755	-585.3333333333334	299.76935578318654	115.99999999999983	5.0527483431829344e-14	4831.178945143722	-2829.6666666666665	1198.717045659882	-878.0	5.389598232728463e-13	22565.497113956964
166	0.0	0.0	-0.25	265.28	239.9722517292364	110.0	-6.366462912410498e-14	2527.0354172429006	-611.86	149.21313749130806	-779.0000000000001	-1.8189894035458565e-14	4384.634534371137	-6627.14	926.4721908400704	-4896.000000000002	7.275957614183426e-14	47062.68106472473
167	0.0	0.0	0.0	1770.625	275.83481558010607	1056.0000000000002	-1.2631870857957336e-14	15168.75410177118	742.0138888888889	343.8018846926379	-59.0	-1.8947806286936004e-14	6938.947470618293	-7579.694444444444	162.0920210944053	-7733.0	5.0527483431829344e-14	63864.072161114185
168	0.0	-0.25	0.0	-845.9047619047619	850.2829727725046	1275.0000000000002	2.3098278140264843e-13	13402.608365538403	-1790.8968253968253	1461.1204432463676	155.0	4.619655628052969e-13	25944.001387604032	-6618.976190476191	354.68014797788527	-7237.000000000001	1.1549139070132421e-13	74051.62356086461
169	0.0	-0.25	0.0	-668.3653846153846	531.128335528971	-1260.0	-3.4980565452804934e-14	6025.819363372918	-7977.7692307692305	894.3937485888379	-5857.0	-6.996113090560987e-14	57591.85827007147	-5709.865384615385	282.1824988335191	-6143.0	0.0	40764.413573606085
170	0.0	-0.25	0.0	898.4444444444445	173.30786849981916	483.99999999999955	3.157967714489334e-15	6706.459423570681	-8065.777777777777	225.5589490713522	-8538.0	0.0	58676.36277071032	-4943.981481481482	234.21163986799857	-5339.999999999998	0.0	35977.29882856688
171	0.0	-0.25	0.0	-255.18	409.9937897090639	558.0	7.275957614183426e-14	3368.8607866755196	-8980.26	349.2055446295205	-8275.999999999998	7.275957614183426e-14	63006.81338553793	-4763.02	211.91040465253235	-4510.000000000001	-5.456968210637569e-14	33409.92632437252
172	0.0	-0.25	0.0	-7.410714285714286	329.1614766985148	-615.0	-4.872293045212115e-14	2385.8537256085083	-7389.857142857143	873.5624809727497	-8967.0	-4.547473508864641e-13	54958.95296491737	-6121.75	543.8566397892529	-5236.000000000001	6.496390726949487e-14	45692.38533935387
173	0.0	-0.25	0.0	55.15686274509804	156.38243376465797	311.0	0.0	1142.6565538253392	-6647.0	244.2835864077554	-6458.999999999997	7.133291778611202e-14	47059.93812150628	-7725.196078431372	332.4401771103642	-7097.999999999996	0.0	54761.90384747411
174	0.25	0.0	0.0	268.1417112299465	1078.0824027335307	-75.9999999999996	0.0	21484.196028709102	3762.0508021390374	5919.1600963381825	-6664.999999999998	9.338127419272845e-13	135471.19333644328	-8688.264705882353	287.43888815324624	-8219.000000000005	0.0	167913.93998712554
175	0.25	0.0	0.0	8531.73076923077	1266.518488361282	5768.0	1.3992226181121974e-13	61929.34784090658	-2108.6346153846152	221.0526415590564	-2138.0000000000005	-6.996113090560987e-14	15138.678112701915	-9435.096153846154	102.23939847530265	-9249.000000000004	-4.372570681600617e-14	67409.89244910573
176	0.25	0.0	0.0	9760.596153846154	318.4866414065712	10029.000000000004	-5.24708481792074e-14	69704.33309343115	-2753.769230769231	217.36389334518626	-2324.0000000000014	0.0	19783.44282474615	-9689.442307692309	55.2109289144607	-9583.999999999998	1.0931426704001542e-15	69212.28683550343
177	0.25	0.0	0.0	8061.333333333333	614.4227217850521	9072.999999999998	7.133291778611202e-14	57019.065241373435	-2209.705882352941	415.17014202389726	-2816.0	0.0	15807.707835103734	-9731.627450980392	44.69151816019774	-9757.999999999995	0.0	68810.00301555
178	0.0	0.0	0.0	4200.87037037037	2691.137547211397	7175.0	-5.389598232728463e-13	35952.10934006515	-587.9814814814815	486.8028534998362	-1535.0	3.3684988954552896e-14	5395.325198725282	-10125.518518518518	155.62392236613252	-9850.999999999998	-1.6842494477276448e-14	73760.9407410182
